Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
12.9899997711182,83.9000015258789,44.2999992370605,0.940999984741211,37.9000015258789,3178,218.199996948242,105.699996948242,769,496,1
13.2700004577637,83.9000015258789,44.2999992370605,0.944999992847443,37.0999984741211,3083,222.100006103516,105.599998474121,770,496,1
13.1899995803833,83.9000015258789,44.2999992370605,0.957000017166138,37.5999984741211,3078,215.300003051758,105.300003051758,769,496,1
13.1999998092651,83.9000015258789,44.2999992370605,0.96399998664856,38,3164,218.199996948242,105.300003051758,769,496,1
13.2799997329712,83.9000015258789,44.2999992370605,0.953000009059906,37.0999984741211,3130,224.100006103516,105.199996948242,770,496,1
13.1400003433228,83.9000015258789,44.2999992370605,0.957000017166138,37.7000007629395,3227,224.100006103516,105.199996948242,770,496,1
13.1400003433228,84,44.2999992370605,0.954999983310699,37.7000007629395,3246,222.100006103516,105.900001525879,770,495,1
13.0299997329712,84,44.2999992370605,0.952000021934509,36.9000015258789,3147,223.100006103516,105.599998474121,770,495,1
13.25,84,44.2999992370605,0.958000004291534,37.5,3238,223.100006103516,105.300003051758,770,495,1
13.2799997329712,84,44.2999992370605,0.950999975204468,37.5999984741211,3278,222.100006103516,105.199996948242,770,495,1
13.2700004577637,84,44.2999992370605,0.962000012397766,36.9000015258789,3206,224.100006103516,105.300003051758,770,495,1
13.289999961853,84,44.2999992370605,0.954999983310699,37,3306,226,105.300003051758,771,495,1
13.0299997329712,84,44.2999992370605,0.953000009059906,37,3314,225.100006103516,105.199996948242,770,495,1
13.2799997329712,84.0999984741211,44.2999992370605,0.945999979972839,36.5999984741211,3299,229.899993896484,105.199996948242,771,495,1
13.3000001907349,84.0999984741211,44.2999992370605,0.940999984741211,36.0999984741211,3361,231.899993896484,105.900001525879,771,495,1
13.3000001907349,84.0999984741211,44.2999992370605,0.933000028133392,35.9000015258789,3406,228,105.699996948242,771,495,1
13.289999961853,84.0999984741211,44.2999992370605,0.912000000476837,35.4000015258789,3414,233.800003051758,105.300003051758,771,495,1
13.1800003051758,84.0999984741211,44.2999992370605,0.943000018596649,37.2999992370605,3104,216.300003051758,105.300003051758,771,495,0
13.2399997711182,84.0999984741211,44.2999992370605,1.09599995613098,37.2999992370605,3024,217.199996948242,105.300003051758,772,495,0
12.8800001144409,84.1999969482422,44.2999992370605,1.02199995517731,38.5999984741211,3070,215.300003051758,105.199996948242,771,495,0
13.2299995422363,84.1999969482422,44.2999992370605,0.995000004768372,37.7000007629395,3033,217.199996948242,105.300003051758,772,494,0
13.1099996566772,84.1999969482422,44.2999992370605,0.980000019073486,38.4000015258789,3209,222.100006103516,105.699996948242,771,494,0
