Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
13.1899995803833,91.0999984741211,43.7999992370605,1.00899994373322,56.5999984741211,4926,282.700012207031,106.099998474121,768,561,1
13.0799999237061,91.0999984741211,43.7999992370605,1.00300002098083,57.4000015258789,4957,281.700012207031,106.099998474121,770,563,1
13.0900001525879,91.0999984741211,43.7999992370605,0.995999991893768,57.2999992370605,5199,285.600006103516,106,771,563,1
13.1899995803833,91.0999984741211,43.7999992370605,0.986000001430511,56,5237,281.700012207031,106,771,565,1
13.1400003433228,91.0999984741211,43.7999992370605,0.953000009059906,57.5,5195,290.5,106,772,567,1
13.1300001144409,91.1999969482422,43.7999992370605,0.986999988555908,61.5,5398,285.600006103516,106.5,773,570,1
13.1099996566772,91.1999969482422,43.7999992370605,0.987999975681305,66.3000030517578,5467,290.5,106.5,776,572,1
13.1000003814697,91.1999969482422,43.7999992370605,0.964999973773956,66.9000015258789,5806,292.399993896484,106.099998474121,777,573,1
13.210000038147,91.1999969482422,43.7999992370605,0.958999991416931,69,5902,293.399993896484,106.099998474121,779,575,1
13.1999998092651,91.3000030517578,43.7999992370605,0.943000018596649,63.5999984741211,6122,298.299987792969,106.099998474121,779,575,1
13.1800003051758,91.3000030517578,43.7999992370605,0.921999990940094,62.2999992370605,6193,292.399993896484,106.099998474121,779,575,1
13.0299997329712,91.3000030517578,43.7999992370605,0.950999975204468,52.9000015258789,6111,296.299987792969,106.099998474121,781,580,1
13.1199998855591,91.3000030517578,43.7999992370605,0.887000024318695,52.5,6183,295.399993896484,106.699996948242,782,582,1
13.0299997329712,91.4000015258789,43.7999992370605,0.927999973297119,65.5,6552,306.100006103516,106.699996948242,783,584,1
13.1400003433228,91.4000015258789,43.7999992370605,0.915000021457672,71.5,6550,303.200012207031,106.400001525879,785,586,1
13.1099996566772,91.5,43.7999992370605,0.950999975204468,71.8000030517578,6937,305.100006103516,106.099998474121,786,586,1
13.1499996185303,91.5,43.7000007629395,1.00399994850159,73.6999969482422,7062,319.799987792969,106.099998474121,786,586,1
13.1599998474121,91.5,43.7000007629395,0.998000025749207,73,7029,322.700012207031,106,786,588,1
12.8900003433228,91.5999984741211,43.7000007629395,0.99099999666214,78.5,7142,320.799987792969,106.400001525879,787,590,1
12.8100004196167,91.5999984741211,43.7000007629395,1.04700005054474,87.4000015258789,7367,319.799987792969,106.699996948242,788,593,1
13.0600004196167,91.5999984741211,43.7000007629395,0.989000022411346,88.8000030517578,7748,316.899993896484,106.400001525879,789,596,1
12.9700002670288,91.5999984741211,43.7000007629395,0.907000005245209,88.8000030517578,8058,336.399993896484,106.099998474121,790,599,1
12.7399997711182,91.6999969482422,43.7000007629395,0.897000014781952,85.8000030517578,8519,334.399993896484,106.099998474121,791,602,1
13.0600004196167,91.6999969482422,43.7000007629395,0.879999995231628,85.4000015258789,9006,341.299987792969,106.099998474121,793,602,1
13.0699996948242,91.6999969482422,43.7000007629395,0.878000020980835,83.6999969482422,9188,328.600006103516,106.099998474121,793,606,1
13.0900001525879,91.6999969482422,43.7000007629395,1.125,86.9000015258789,7700,290.5,106,794,610,2
13.1099996566772,91.8000030517578,43.7000007629395,1.73000001907349,88.6999969482422,7218,298.299987792969,106.699996948242,796,614,2
13.0100002288818,91.9000015258789,43.7000007629395,1.00199997425079,90.4000015258789,7143,306.100006103516,106.5,798,617,2
13.0299997329712,91.9000015258789,43.7000007629395,0.986000001430511,89.0999984741211,7350,314.899993896484,106.400001525879,798,620,2
13.0299997329712,92,43.7000007629395,0.958000004291534,89.8000030517578,7424,333.5,106.099998474121,798,623,2
12.9499998092651,92,43.7000007629395,0.98199999332428,89.4000015258789,7672,304.200012207031,106.099998474121,798,623,2
